,idx,accuracy,gmean,kappa,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,class_6,class_prop_6,class_7,class_prop_7,class_8,class_prop_8,class_9,class_prop_9,drifts_alerts,local_alerts
258,129500,0.978,0.9797084397724503,0.975451141075597,0.9583333333333334,0.08569101458365115,1.0,0.11022467097767046,0.9666666666666667,0.13330890825553335,0.9795918367346939,0.09518682318854321,1.0,0.06424646226179387,0.9787234042553191,0.09232926852804203,1.0,0.07117694421260072,0.958904109589041,0.1587666699835072,1.0,0.08543119116966884,0.9565217391304348,0.103638046838989,0,0
259,130000,0.996,0.9960457593628885,0.995547323050618,0.98,0.10915021208147246,1.0,0.09543425747262399,1.0,0.09047188105800076,1.0,0.08581036747659507,0.9807692307692307,0.12466849490224495,1.0,0.09651350567330995,1.0,0.1410642901734133,1.0,0.0505811304590635,1.0,0.1120122634861253,1.0,0.09429359721715085,0,0
260,130500,0.976,0.9767052827151942,0.973277394011464,0.9574468085106383,0.10248089999943465,0.9824561403508771,0.09888966520466548,1.0,0.06694709632603352,0.9827586206896551,0.1141472909481332,0.9811320754716981,0.1133842434057,1.0,0.09880942360842264,0.972972972972973,0.10341678097676038,0.9615384615384616,0.07481011873532219,1.0,0.10780170204154647,0.9310344827586207,0.11931277875398145,0,0
261,131000,0.976,0.9750201315803725,0.9732291053166997,0.9111111111111111,0.06115535283107927,1.0,0.06391108866002104,1.0,0.09710302512808196,0.9833333333333333,0.142493318051472,0.96,0.10573589979573164,1.0,0.10987761530433555,0.9795918367346939,0.09535424552225562,0.975609756097561,0.08723496356609423,0.9848484848484849,0.1259746637310283,0.9591836734693877,0.11115982740990034,0,0
262,131500,0.986,0.9850369762447626,0.9844141039000365,0.9827586206896551,0.12288643217000786,0.9545454545454546,0.06917793125170227,0.9814814814814815,0.07766098043484847,1.0,0.11334264322108009,1.0,0.11178095424294658,1.0,0.07324505812064748,0.98,0.10408163628774228,0.9782608695652174,0.11627728182701616,1.0,0.13220917867823614,0.9743589743589743,0.07933790376577288,0,0
263,132000,0.988,0.9884228007693306,0.9866239226684382,1.0,0.08930291964718148,0.9836065573770492,0.1175052931044312,1.0,0.08119253102526548,0.9824561403508771,0.0873554616757592,1.0,0.10699328477560574,0.9777777777777777,0.07016476256192077,1.0,0.10891483315562334,1.0,0.10301194760257344,0.9838709677419355,0.1354615305729446,0.9574468085106383,0.1000974358786946,0,0
264,132500,0.986,0.9852084872652136,0.9844053538647989,1.0,0.09871960790210936,1.0,0.1282836329954699,0.9777777777777777,0.1269767401945605,1.0,0.06840584707166467,0.9782608695652174,0.08124894035709564,0.9534883720930233,0.042892802649138036,1.0,0.13931609035532114,0.9848484848484849,0.13126140662475885,1.0,0.0947809190030271,0.9591836734693877,0.08811401284685459,0,0
265,133000,0.99,0.9908065919318974,0.9888425233749135,0.9807692307692307,0.1284466535314338,1.0,0.09201203563852367,1.0,0.08485274859892057,0.9736842105263158,0.05374273888437288,1.0,0.10971836053729797,1.0,0.08958243178384728,1.0,0.06847783377043655,1.0,0.07586891201066161,0.9824561403508771,0.13731375840281732,0.971830985915493,0.15998452684168854,0,0
266,133500,0.976,0.9740117528871396,0.9732535695340325,1.0,0.09080069940036069,0.9523809523809523,0.0762915354507599,1.0,0.12036085830389817,0.9347826086956522,0.1204660795124811,0.9818181818181818,0.11205022239970092,1.0,0.0731499200079763,0.9787234042553191,0.07574113232249614,1.0,0.09184369470832142,0.9838709677419355,0.11638004843076133,0.9130434782608695,0.122915809463244,0,0
267,134000,0.996,0.9960214755265033,0.9955478582972339,1.0,0.0764635901711195,0.9827586206896551,0.11932592610606359,1.0,0.11045836751230412,1.0,0.09479056622961744,1.0,0.11793334728946216,1.0,0.12573503107405942,1.0,0.10765741610118067,1.0,0.09844429186939684,1.0,0.08399207289651013,0.9777777777777777,0.06519939075028645,0,0
