,idx,accuracy,gmean,kappa,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,drifts_alerts,local_alerts
486,243500,0.986,0.9862235935589241,0.9824157715457039,0.990909090909091,0.19387308871392442,1.0,0.1337070450949625,0.9611650485436893,0.22588715405422327,1.0,0.24780644256923864,0.9795918367346939,0.19872626956765094,0,0
487,244000,0.986,0.9861840705193241,0.982432188246632,1.0,0.15694029759235428,0.981651376146789,0.2140601298548347,0.989247311827957,0.16625073558666184,0.9829059829059829,0.23903328100400636,0.9772727272727273,0.22371555596214296,0,0
488,244500,0.946,0.9448595968229926,0.9323779421856451,0.9702970297029703,0.24681915002262975,0.9130434782608695,0.18550421504223732,0.9090909090909091,0.16346065186359746,0.98,0.2127098464859268,0.9541284403669725,0.19150613658560875,0,0
489,245000,0.79,0.7868880812059132,0.7371609376095163,0.8217821782178217,0.22122043908349528,0.8737864077669902,0.2404385110533761,0.6831683168316832,0.18145120786063004,0.82,0.20451721460939148,0.75,0.15237262739310717,0,0
490,245500,0.838,0.8288672455418921,0.7966009763153136,0.8910891089108911,0.16069032960348584,0.9433962264150944,0.19993921552652102,0.7596153846153846,0.21460728389479003,0.8737864077669902,0.2557338199481731,0.7011494252873564,0.16902935102702984,0,0
491,246000,0.904,0.8974660303763787,0.8793527273824067,0.9545454545454546,0.18731173245925833,0.9375,0.19870705888648904,0.810126582278481,0.15424351374293385,0.9217391304347826,0.2668199289042435,0.8712871287128713,0.19291776600707541,0,0
492,246500,0.814,0.8079801965672448,0.7671950254833831,0.9320388349514563,0.19477431849111468,0.8333333333333334,0.19222327339380632,0.6274509803921569,0.2267487405564952,0.82,0.18414090493409313,0.8617021276595744,0.20211276262449082,0,0
493,247000,0.86,0.8570123318080342,0.8246159088403603,0.9714285714285714,0.18901710937162422,0.8235294117647058,0.23634429501186105,0.8064516129032258,0.15582832956038115,0.8631578947368421,0.19716264350521814,0.8301886792452831,0.22164762255091552,0,0
494,247500,0.806,0.7992158041312099,0.7566519319829607,0.9245283018867925,0.2252480680005165,0.8,0.20661007641824064,0.6666666666666666,0.21688329176517235,0.8478260869565217,0.16765168296399727,0.78,0.18360688085207308,0,0
495,248000,0.884,0.8850530223644962,0.8547137861587327,0.9659090909090909,0.1808851026478719,0.8421052631578947,0.17753172112075305,0.9029126213592233,0.23283482200256603,0.8738738738738738,0.24401420213691352,0.8461538461538461,0.1647341520918954,0,0
